211.50073913574218,68.07917535305023
189.23630157470703,-11.200987968444824
184.49952331542968,-12.84161199092865
180.7896957397461,-36.11089443206787
179.36029418945313,-31.77045702934265
177.99864654541017,-25.58425419807434
176.12767730712892,-27.58316171646118
175.78915939331054,-24.008519763946534
174.81462692260743,-20.51844006538391
173.7297396850586,-24.23465792655945
172.9909930419922,-22.192838311195374
173.09320388793947,-20.19784927368164
172.2948666381836,-24.88384234428406
171.42848602294922,-22.469753479957582
171.86509674072266,-22.915028972625734
171.2575077819824,-19.439285719394682
170.3628775024414,-15.947519302368164
170.6373275756836,-17.42087142467499
170.18156631469728,-13.52934564113617
169.69277145385743,-12.532916026115418
169.26094772338868,-9.93379169523716
169.19744949340821,-16.574027018547056
168.87919967651368,-16.275019516944884
168.72185958862303,-15.170124371051788
168.25584060668945,-13.783503890037537
168.24942077636717,-13.583598251342773
168.05770370483398,-13.003967665433883
167.97076263427735,-13.228322329521179
167.6272329711914,-12.575655007362366
167.19508880615234,-12.216367182731629
167.8977262878418,-15.426140127182007
166.8420066833496,-13.421058238744736
166.96870391845704,-12.983794113099576
166.63583786010742,-12.610044627189636
166.5065480041504,-11.673087663650513
166.39539306640626,-11.72330214381218
166.5077946472168,-10.113093794584275
166.11533386230468,-9.4343534553051
166.14074676513673,-8.973744863271714
166.06913482666016,-10.84547544002533
165.9861444091797,-11.573858202695847
165.9065315246582,-10.253235058784485
165.2617332458496,-9.385199248790741
165.90593612670898,-11.484781975746154
165.17812210083008,-10.224611406326295
164.9285661315918,-9.014293835163116
165.17823226928712,-8.62539941251278
165.4562434387207,-9.651025206446647
164.66525970458986,-8.338082665205002
164.65149551391602,-8.069886053204536
165.34579269409178,-9.47547116279602
164.72102127075195,-7.4928590929508205
164.37519149780275,-6.337407981157303
164.47148498535157,-7.042234302163124
164.49114562988282,-8.47450763463974
163.70031341552735,-7.450999085009098
164.0992529296875,-7.477903105020523
163.68803756713868,-6.784630589187145
164.09114562988282,-7.004849451184273
164.11414337158203,-7.32561992675066
163.48624252319337,-7.132755023241043
163.89119216918945,-8.070052740573884
163.68081451416015,-8.019203267097474
